Date,SPY,XLB,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2008-01-02,103.22967529296875,13.870305061340332,16.150964736938477,26.93661117553711,10.217316627502441,17.26034927368164,,11.034562110900879,25.339218139648438,12.739692687988281
2008-01-03,103.1798095703125,14.122180938720703,16.048450469970703,26.957592010498047,10.23295783996582,17.169153213500977,,11.018836975097656,25.491527557373047,12.597260475158691
2008-01-04,100.6512451171875,13.695660591125488,15.59284782409668,26.4050235748291,9.83397102355957,17.09619903564453,,11.1027250289917,25.230436325073242,12.201617240905762
2008-01-07,100.56578826904297,13.507588386535645,15.632712364196777,26.076263427734375,9.747913360595703,17.29682731628418,,11.333436965942383,25.730846405029297,12.245137214660645
2008-01-08,98.94178009033203,13.299363136291504,15.063223838806152,25.495708465576172,9.489744186401367,17.169153213500977,,11.336050033569336,25.9411678314209,12.0077543258667
2008-01-09,99.98171997070312,13.383333206176758,15.347970962524414,25.57264518737793,9.622740745544434,17.40018653869629,,11.459275245666504,26.405298233032227,12.094793319702148
2008-01-10,100.63701629638672,13.564680099487305,15.60993480682373,25.92937660217285,9.63839054107666,17.430578231811523,,11.3884859085083,26.36904525756836,12.264917373657227
2008-01-11,99.82503509521484,13.426982879638672,15.661195755004883,25.48871421813965,9.497566223144531,17.18739128112793,,11.3858642578125,26.44881820678711,11.972146987915039
2008-01-14,100.6298828125,13.877016067504883,15.877603530883789,25.80347442626953,9.689236640930176,17.114442825317383,,11.40159797668457,26.245759963989258,12.086882591247559
2008-01-15,98.41471862792969,13.497513771057129,15.222675323486328,25.2648868560791,9.48582935333252,16.93204116821289,,11.280996322631836,25.948406219482422,11.865323066711426
2008-01-16,97.56710815429688,13.047483444213867,15.47895336151123,24.971099853515625,9.278512954711914,16.871244430541992,,11.079132080078125,26.013694763183594,11.932581901550293
2008-01-17,95.03852844238281,12.402664184570312,14.69304370880127,24.306612014770508,9.196366310119629,16.749652862548828,,10.651803016662598,25.51329231262207,11.734761238098145
2008-01-18,94.06271362304688,12.543722152709961,14.522195816040039,24.257638931274414,9.03598690032959,16.50645637512207,,10.494502067565918,25.143417358398438,11.67936897277832
2008-01-22,93.10828399658203,12.429533958435059,14.83542251586914,24.341575622558594,8.867786407470703,16.336227416992188,,10.132711410522461,24.22964859008789,11.90884017944336
2008-01-23,95.34483337402344,12.644475936889648,15.888991355895996,25.006078720092773,8.946022033691406,16.5368595123291,,10.402741432189941,24.403697967529297,12.344048500061035
2008-01-24,96.14967346191406,12.845979690551758,15.894692420959473,25.152963638305664,9.075103759765625,16.45781707763672,,10.119607925415039,24.309412002563477,12.46669864654541
2008-01-25,94.7607421875,12.9097900390625,15.47895336151123,25.041051864624023,8.934284210205078,16.232872009277344,,10.00949764251709,23.925060272216797,12.2095308303833
2008-01-28,96.32776641845703,13.165029525756836,16.031368255615234,25.411767959594727,8.973401069641113,16.360551834106445,,10.166796684265137,24.22964859008789,12.411311149597168
2008-01-29,96.80497741699219,13.232199668884277,16.276247024536133,25.635601043701172,9.05163860321045,16.40919303894043,,10.200875282287598,24.294910430908203,12.450872421264648
2008-01-30,96.09268188476562,13.181824684143066,15.945940971374512,25.740520477294922,8.981217384338379,16.293676376342773,,10.148443222045898,24.012075424194336,12.371746063232422
2008-01-31,97.84485626220703,13.416913986206055,16.595176696777344,25.88041877746582,9.09466552734375,16.5368595123291,,10.282150268554688,24.439952850341797,12.890035629272461
2008-02-01,99.41903686523438,13.742681503295898,16.9027042388916,26.474964141845703,9.251131057739258,16.70100975036621,,10.549556732177734,24.555994033813477,13.004773139953613
2008-02-04,98.16541290283203,13.527743339538574,16.412925720214844,26.18817901611328,9.059457778930664,16.59766387939453,,10.70161247253418,24.643020629882812,12.818818092346191
2008-02-05,95.5371322631836,13.138161659240723,15.746611595153809,25.523693084716797,8.832581520080566,16.372711181640625,,10.37914752960205,24.19338035583496,12.45878791809082
2008-02-06,94.7678451538086,13.047483444213867,15.564379692077637,25.481721878051758,8.734786033630371,16.30583381652832,,10.360795974731445,24.258655548095703,12.32426643371582
2008-02-07,95.39466094970703,13.097862243652344,15.706751823425293,25.48871421813965,8.78955364227295,16.4760684967041,,10.305742263793945,24.164369583129883,12.56164836883545
